d1;d2;d3;d4;n
0.0553627;0.0489868;0.0484187;0.0499968;15841
0.055321;0.0488942;0.0485162;0.0499023;15871
0.0552167;0.0489277;0.0484875;0.049934;15901
0.0552382;0.0488984;0.0485217;0.0498399;15931
0.0552597;0.0489318;0.0484306;0.0498089;15961
0.0552186;0.0489025;0.0484648;0.049778;15991
0.0551776;0.0489358;0.0484364;0.0498096;16021
0.0551368;0.0489689;0.0484082;0.0499657;16051
0.0551583;0.0488776;0.0483801;0.0500591;16081
0.0550556;0.0489728;0.04829;0.0501521;16111
0.0550152;0.0490056;0.04851;0.0501208;16141
0.054975;0.0489147;0.0484819;0.0500278;16171
0.0549349;0.0490093;0.0483921;0.0501821;16201
0.054895;0.0489187;0.0484875;0.0503358;16231
0.0548552;0.049013;0.0484595;0.0503044;16261
0.0547542;0.0489841;0.048493;0.0502732;16291
0.0548373;0.0488941;0.0484039;0.050242;16321
0.0547367;0.0488044;0.0483762;0.0501498;16351
0.0546365;0.048715;0.0482876;0.0501801;16381
0.0545366;0.0486869;0.0481994;0.0501493;16411
0.0544979;0.0486588;0.0481723;0.0501794;16441
0.0545201;0.0486309;0.0482059;0.050088;16471
0.0546027;0.0486031;0.0481789;0.0501182;16501
0.0546851;0.0485149;0.0480915;0.0500272;16531
0.0547068;0.048427;0.0481251;0.0500574;16561
0.0547285;0.04846;0.0480984;0.0502682;16591
0.0546899;0.0484327;0.0480717;0.0501775;16621
0.0548916;0.0483454;0.0479851;0.0500871;16651
0.0549128;0.0483184;0.0480187;0.049997;16681
0.0549339;0.0484112;0.0480522;0.0500269;16711
0.0550146;0.0484439;0.0481453;0.0500567;16741
0.0549759;0.0483573;0.0481784;0.0501461;16771
0.0549372;0.04839;0.0483305;0.0501161;16801
0.0550175;0.048482;0.0483037;0.0500862;16831
0.0549196;0.0485736;0.0482771;0.049997;16861
0.0548813;0.0484874;0.0483098;0.0500858;16891
0.0548431;0.0484605;0.0482832;0.0500561;16921
0.054864;0.0483747;0.0483157;0.0500265;16951
0.0547671;0.0485248;0.0482893;0.0499382;16981
0.0546705;0.048498;0.0482629;0.0499677;17011
0.0546916;0.0484127;0.0481779;0.0498797;17041
0.0545955;0.0484447;0.0481518;0.0499678;17071
0.0547921;0.0483597;0.0482428;0.0499386;17101
0.0547545;0.0483334;0.0482751;0.0499095;17131
0.0547171;0.0483072;0.0483072;0.0499388;17161
0.0546798;0.0483392;0.0482811;0.0498517;17191
0.0546426;0.048255;0.0483131;0.0497648;17221
0.0545476;0.0482291;0.048461;0.0497942;17251
0.0545107;0.0482032;0.0484926;0.0498235;17281
0.0544163;0.048293;0.0485241;0.0499105;17311
0.0544951;0.0484401;0.0484978;0.0499394;17341
0.054401;0.048414;0.0484716;0.0498532;17371
0.0543072;0.048388;0.048503;0.0498822;17401
0.0542138;0.0483047;0.0484195;0.0500258;17431
0.0541779;0.048279;0.0483936;0.0499971;17461
0.054085;0.0482534;0.0484821;0.0499114;17491
0.0539924;0.0482278;0.0484561;0.0500542;17521
0.053957;0.0482594;0.0486012;0.0500256;17551
0.0539787;0.0482339;0.0486889;0.0501678;17581
0.0539436;0.0482653;0.048606;0.0501391;17611
0.0540786;0.0481832;0.0485233;0.0501105;17641
0.0539868;0.0482712;0.0484409;0.0501386;17671
0.0540082;0.0482459;0.0484153;0.0500537;17701
0.0539733;0.0481642;0.0484462;0.0500254;17731
0.0541073;0.0480829;0.0484207;0.0499972;17761
0.0540161;0.0480018;0.0485639;0.0499129;17791
0.0540935;0.0479771;0.0485382;0.049885;17821
0.0540586;0.0480085;0.0485127;0.0499692;17851
0.0540797;0.047928;0.0484313;0.0499413;17881
0.0541008;0.0479594;0.048406;0.0499135;17911
0.0541218;0.0478792;0.0483808;0.0498857;17941
0.0540315;0.0477992;0.0483;0.0499137;17971
0.0539414;0.0478307;0.0482751;0.0498306;18001
0.0538517;0.047862;0.0483057;0.0498586;18031
0.053873;0.0478379;0.0483362;0.0498865;18061
0.0538389;0.0479244;0.0483113;0.0499143;18091
0.0538602;0.0479002;0.0482865;0.0499421;18121
0.0538813;0.0479312;0.0482618;0.0498595;18151
0.0537924;0.0478522;0.0483472;0.0497772;18181
0.0537038;0.047993;0.0482675;0.0497501;18211
0.0536703;0.047914;0.048243;0.0496683;18241
0.0536916;0.0479448;0.0482732;0.0496415;18271
0.0537129;0.0479209;0.0483034;0.0496694;18301
0.0536796;0.0479516;0.0483334;0.0496972;18331
0.0536463;0.0479277;0.0483634;0.0496705;18361
0.0536132;0.0479039;0.0483932;0.0497526;18391
0.0535802;0.0479344;0.0485316;0.0496716;18421
0.053493;0.0478565;0.0484527;0.0496992;18451
0.0534603;0.047887;0.0484281;0.0496185;18481
0.0534817;0.0479175;0.0484577;0.0495921;18511
0.0533952;0.0479478;0.0484871;0.0495658;18541
0.0533089;0.047978;0.0484627;0.0494858;18571
0.0532767;0.0479544;0.048492;0.0494597;18601
0.0531909;0.0478772;0.0485213;0.0493801;18631
0.053159;0.0478538;0.0484969;0.0493543;18661
0.0531807;0.047991;0.048419;0.0493821;18691
0.0531489;0.0480209;0.0485551;0.0493029;18721
0.0530638;0.0481041;0.0485307;0.049224;18751
0.0529791;0.0480805;0.0485065;0.0491454;18781
0.0530009;0.0480038;0.0484823;0.049067;18811
0.0529696;0.0480335;0.0484051;0.049042;18841
0.0529384;0.0479572;0.0483811;0.049123;18871
0.0529602;0.047934;0.0483572;0.049045;18901
0.0529291;0.0479637;0.0483334;0.0490729;18931
0.0529508;0.0478878;0.0484152;0.0491008;18961
0.0529198;0.0479701;0.0483913;0.0490232;18991
0.0529415;0.0478944;0.0484202;0.0490511;19021
0.0529106;0.047819;0.0483964;0.0490263;19051
0.0529322;0.0479535;0.0484775;0.0490016;19081
0.0528491;0.0479828;0.0484538;0.0490294;19111
0.0528186;0.0481166;0.0484301;0.0490048;19141
0.0527359;0.0480413;0.0484064;0.0489802;19171
0.0527056;0.0480183;0.0483308;0.0490599;19201
0.0526754;0.0480994;0.0483074;0.0491394;19231
0.0525933;0.0480764;0.048336;0.0491148;19261
0.052667;0.0481053;0.0483645;0.0491421;19291
0.0525853;0.0481859;0.0483929;0.0491693;19321
0.0525037;0.0482146;0.048628;0.0491447;19351
0.0524741;0.0482431;0.0485527;0.0492235;19381
0.0524445;0.0482716;0.0484777;0.0491989;19411
0.0524664;0.0483;0.0484029;0.049123;19441
0.0523856;0.048431;0.0483283;0.0490987;19471
0.0523563;0.0484078;0.0483052;0.0491257;19501
0.0523783;0.0483334;0.0483334;0.0491014;19531
0.0523491;0.0483615;0.0483104;0.0490261;19561
0.0524731;0.0483896;0.0483385;0.048951;19591
0.0524948;0.0483156;0.0483665;0.0489272;19621
0.0525164;0.0483945;0.0483436;0.0489543;19651
0.0524872;0.0483715;0.0484223;0.0489812;19681
0.052458;0.0483486;0.0485008;0.0489574;19711
0.0526316;0.0483765;0.0486298;0.049187;19741
0.0526529;0.0483031;0.0486571;0.0492135;19771
0.0526236;0.0482299;0.0486844;0.0491894;19801
0.0526448;0.0482074;0.048762;0.049115;19831
0.0527667;0.0481849;0.0487891;0.0490912;19861
0.0526871;0.0481625;0.0487155;0.0490674;19891
0.052658;0.04809;0.0487425;0.0490437;19921
0.0526289;0.0480678;0.0487695;0.0490201;19951
0.0527001;0.0480456;0.0487463;0.0489965;19981
0.052671;0.0480736;0.0487732;0.049023;20011
0.052692;0.0480016;0.0487501;0.0489497;20041
0.0527627;0.0480793;0.0486772;0.0489761;20071
0.0527834;0.0481568;0.0486543;0.0490025;20101
0.0527545;0.0482837;0.0486315;0.0490785;20131
0.0527752;0.0483111;0.0487079;0.0491047;20161
0.0528949;0.0482888;0.0487346;0.0490317;20191
0.0528164;0.0482172;0.0487612;0.0490085;20221
0.0527875;0.0482939;0.0487383;0.0489359;20251
0.0527587;0.0483211;0.0488142;0.0490607;20281
0.0528778;0.0482497;0.0488405;0.0490375;20311
0.0527998;0.0483752;0.0488177;0.0491618;20341
0.0528202;0.0484512;0.0487949;0.0491385;20371
0.0528405;0.048429;0.0487231;0.0492133;20401
0.0528608;0.0483579;0.0488473;0.0492389;20431
0.0528322;0.0483359;0.0488246;0.0492645;20461
0.0528037;0.0484603;0.0488019;0.0492899;20491
0.0527752;0.0483895;0.0487306;0.0492179;20521
0.0526982;0.0483188;0.0487568;0.049292;20551
0.0526699;0.0483456;0.0486857;0.0493173;20581
0.0526903;0.0483722;0.0487119;0.0493426;20611
0.0527106;0.0483988;0.0486895;0.0492709;20641
0.0526825;0.0483286;0.0487156;0.0491994;20671
0.0526062;0.0483552;0.0487416;0.0492247;20701
0.0526747;0.0483334;0.0487675;0.0492982;20731
0.0526468;0.0483117;0.0487934;0.0492269;20761
0.0526189;0.0482901;0.0488673;0.0491559;20791
0.0527352;0.0483166;0.0488929;0.0492291;20821
0.0526593;0.048343;0.0489185;0.0492542;20851
0.0526316;0.0483214;0.0488961;0.0491835;20881
0.0526517;0.0482999;0.048826;0.0492086;20911
0.0526718;0.048374;0.0488993;0.0492336;20941
0.0526441;0.0484002;0.0489247;0.0491631;20971
0.0525689;0.0483787;0.0489024;0.0491881;21001
0.0526366;0.0483096;0.0489278;0.0492606;21031
0.0525616;0.0482883;0.048953;0.0491904;21061
0.0525817;0.0482196;0.0489308;0.0492153;21091
0.0525543;0.0481985;0.0490981;0.0491454;21121
0.0525743;0.0481774;0.0490757;0.0492175;21151
0.0527359;0.0481564;0.0490062;0.0492422;21181
0.0528028;0.0481825;0.0490783;0.0491726;21211
0.0527753;0.0481616;0.0492444;0.0491973;21241
0.0527949;0.0481407;0.049269;0.0492219;21271
0.0527675;0.0481668;0.0492935;0.0493404;21301
0.0526933;0.0481459;0.0493648;0.0493179;21331
0.0527129;0.0483123;0.0492954;0.0493891;21361
0.052639;0.0482446;0.0493198;0.0493666;21391
0.0526119;0.0483638;0.0492507;0.0493441;21421
0.0527248;0.0483894;0.0493217;0.0493217;21451
0.0526512;0.0484149;0.0492994;0.0492994;21481
0.0526242;0.0483474;0.0492771;0.0492306;21511
0.0525509;0.0483264;0.0493013;0.0492549;21541
0.0525242;0.0483056;0.0492791;0.0492328;21571
0.0525439;0.0483774;0.0492107;0.0492107;21601
0.0525172;0.0483103;0.0491424;0.0492349;21631
0.0524445;0.0482896;0.0492129;0.049259;21661
0.052372;0.0483611;0.049237;0.0492831;21691
0.0523917;0.0482943;0.0493071;0.0492611;21721
0.0524114;0.0482277;0.0492391;0.0492391;21751
0.0523851;0.0481612;0.0491713;0.0492172;21781
0.0523589;0.0481408;0.0492412;0.0492412;21811
0.0523786;0.0480747;0.0492194;0.0492651;21841
0.0523524;0.0481002;0.0492433;0.049289;21871
0.0522807;0.04808;0.0492215;0.0492672;21901
0.0522092;0.0480142;0.0491998;0.0492454;21931
0.0522745;0.0479486;0.0491326;0.0492236;21961
0.0522032;0.0478832;0.0492929;0.0491565;21991
0.0521775;0.048045;0.0494074;0.0490895;22021
0.0521972;0.0480704;0.0494309;0.0491134;22051
0.0522168;0.0480504;0.049409;0.049092;22081
0.0521912;0.0479852;0.0493872;0.0490254;22111
0.0521205;0.0479653;0.0494558;0.0490041;22141
0.0522304;0.0479004;0.0495242;0.0489829;22171
0.0522049;0.0478807;0.0495473;0.0490068;22201
0.0521344;0.0478161;0.0495254;0.0489856;22231
0.0520641;0.0479314;0.0495036;0.0489196;22261
0.0520389;0.0478669;0.0496164;0.0488538;22291
0.0521034;0.0478473;0.0495498;0.0490121;22321
0.0520782;0.0478278;0.0495727;0.0489464;22351
0.0520531;0.0478531;0.049551;0.0489701;22381
0.0519834;0.047789;0.0495293;0.0489492;22411
0.0519139;0.0477251;0.0495076;0.049062;22441
0.0519336;0.0477949;0.0496195;0.049041;22471
0.0518644;0.0478201;0.0495978;0.0490645;22501
0.0518397;0.0478896;0.0495318;0.0491323;22531
0.0519481;0.0478702;0.0495102;0.0491556;22561
0.0518791;0.0478067;0.0494887;0.0491789;22591
0.0518545;0.0478759;0.0495557;0.0491579;22621
0.0518299;0.0478125;0.0495784;0.0492252;22651
0.0519818;0.0477492;0.0496451;0.0492042;22681
0.0519572;0.0476861;0.0496235;0.0492272;22711
0.0520646;0.0476672;0.049602;0.0492503;22741
0.0520399;0.0476483;0.0496245;0.0491854;22771
0.0519714;0.0475856;0.0496469;0.0492522;22801
0.0519031;0.0475669;0.0496693;0.0492313;22831
0.051835;0.0475482;0.0497354;0.0492104;22861
0.0517671;0.0475296;0.0497139;0.0491896;22891
0.0517866;0.0474674;0.0499106;0.0492125;22921
0.0518496;0.0474053;0.0498889;0.0492353;22951
0.0517819;0.047387;0.0498673;0.0491711;22981
0.0518013;0.0473686;0.0499326;0.0492808;23011
0.0517773;0.0473504;0.0498676;0.0492166;23041
0.0517099;0.0473321;0.0498461;0.049196;23071
0.0517727;0.0472707;0.0497814;0.0491754;23101
0.051792;0.0472526;0.0498465;0.0492845;23131
0.0517249;0.0473209;0.0499115;0.0494797;23161
0.0517011;0.0472597;0.0498469;0.0495451;23191
0.0517204;0.0473279;0.0498256;0.0494811;23221
0.0516967;0.0473098;0.0498043;0.0495032;23251
0.051673;0.0474206;0.0497401;0.0494824;23281
0.0516494;0.0474025;0.049719;0.0494187;23311
0.0517116;0.0473844;0.0498265;0.0494409;23341
0.0516452;0.0473664;0.0499337;0.0493774;23371
0.0516645;0.0473484;0.0499979;0.0494851;23401
0.051641;0.0473731;0.0499765;0.0494217;23431
0.0516602;0.0473552;0.0499552;0.0493585;23461
0.0516368;0.0474224;0.0500192;0.049338;23491
0.0515709;0.0473619;0.0499979;0.0493601;23521
0.0515902;0.047429;0.0500191;0.0493822;23551
0.0515669;0.0473686;0.0500827;0.0493618;23581
0.0515014;0.0474779;0.0501461;0.0493838;23611
0.051563;0.0475445;0.0502517;0.0493211;23641
0.0515399;0.0475688;0.050357;0.0492586;23671
0.0515168;0.0475929;0.0503354;0.049365;23701
0.0514938;0.0475328;0.0503139;0.0494712;23731
0.0514288;0.047599;0.0502925;0.0494087;23761
0.0515321;0.047581;0.0503131;0.0495986;23791
0.0515092;0.0476051;0.0502918;0.0495781;23821
0.0515282;0.0475452;0.0502704;0.0495577;23851
0.0515473;0.0475692;0.050291;0.0495792;23881
0.0515244;0.0475095;0.0502697;0.0496424;23911
0.0514598;0.0474918;0.0502903;0.0495802;23941
0.0514372;0.047474;0.0503525;0.0496433;23971
0.0514145;0.0475397;0.0504146;0.0496229;24001
0.051392;0.0474803;0.0503932;0.0496442;24031
0.0514526;0.0475458;0.0503304;0.0495823;24061
0.0513885;0.0475696;0.0503508;0.0496451;24091
0.0514489;0.0475519;0.0503296;0.0496248;24121
0.0515507;0.0474929;0.0503499;0.0496874;24151
0.0516108;0.0475166;0.0502874;0.0497084;24181
0.0515468;0.0474991;0.050349;0.0497295;24211
0.0515655;0.0474815;0.050328;0.0497092;24241
0.051543;0.0474228;0.0503482;0.0496889;24271
0.0515205;0.0474466;0.0504506;0.0497922;24301
0.0515392;0.0474703;0.0503884;0.049813;24331
0.0514757;0.0474939;0.0503674;0.0498338;24361
0.0514124;0.0475175;0.0503054;0.0499775;24391
0.0513492;0.0474592;0.0503665;0.0499161;24421
0.0513271;0.0474827;0.0503456;0.0498548;24451
0.0513459;0.0475062;0.0503656;0.0498346;24481
0.0513239;0.0475705;0.0503447;0.0498144;24511
0.0513019;0.0475531;0.0503239;0.0498757;24541
0.05128;0.0475764;0.0503032;0.0498148;24571
0.05138;0.047559;0.0503232;0.0497541;24601
0.0514798;0.0475417;0.0504649;0.0497341;24631
0.0514983;0.0476461;0.0504035;0.0497952;24661
0.0514762;0.0475882;0.0503827;0.0497752;24691
0.0514542;0.0477327;0.0504025;0.0497553;24721
0.0515131;0.0476748;0.0503414;0.049695;24751
0.0514911;0.0476575;0.0503612;0.0496752;24781
0.0514691;0.0476402;0.0505018;0.0496957;24811
0.0514069;0.0477436;0.0504811;0.0496759;24841
0.0513449;0.0477263;0.050581;0.0496562;24871
0.0513634;0.0477089;0.0505201;0.0496767;24901
0.0513016;0.0476916;0.0504994;0.0496972;24931
0.0513201;0.0477144;0.0504387;0.0497576;24961
0.0513785;0.0477372;0.0504982;0.0497379;24991
0.0513169;0.0476799;0.0504376;0.0496783;25021
0.0512954;0.0476628;0.0504571;0.0496188;25051
0.0513536;0.0477254;0.0505163;0.0495993;25081
0.0512923;0.0476684;0.050456;0.0495799;25111
0.0513106;0.047691;0.0503958;0.0496798;25141
0.0512892;0.0477534;0.0503754;0.0497398;25171
0.0512678;0.0477362;0.0503551;0.0497203;25201
0.0512861;0.0477191;0.0503349;0.0497008;25231
0.051344;0.0477812;0.0503543;0.0496813;25261
0.0513621;0.0477245;0.0502946;0.0496224;25291
0.0513408;0.0477074;0.0502745;0.0496426;25321
0.0513195;0.0477299;0.0502544;0.0496233;25351
0.0512588;0.0477523;0.050195;0.049604;25381
0.0512377;0.0477746;0.0502932;0.0496242;25411
0.0512558;0.0477576;0.0502339;0.049605;25441
0.051274;0.0477406;0.0501747;0.0495858;25471
0.0512137;0.0477236;0.0501157;0.0495275;25501
0.0511927;0.0476675;0.050096;0.0495084;25531
0.0512108;0.0476898;0.0500763;0.0494503;25561
0.0512289;0.047673;0.0500957;0.0495096;25591
0.051247;0.0477343;0.0501151;0.0495297;25621
0.0512651;0.0477174;0.0501345;0.0495107;25651
0.0512441;0.0476617;0.0501149;0.0495308;25681
0.0512232;0.047645;0.0500564;0.0495508;25711
0.0512412;0.0477448;0.0501146;0.0495319;25741
0.0512204;0.0477669;0.0500563;0.0495518;25771
0.0511996;0.0477501;0.0499981;0.0494942;25801
0.0511788;0.0476946;0.04994;0.0495529;25831
0.0511581;0.0476393;0.0498821;0.0494954;25861
0.0511375;0.0475841;0.0499015;0.0495153;25891
0.0510783;0.0476448;0.0498438;0.0494965;25921
0.0510963;0.0475897;0.0498247;0.0494779;25951
0.0511143;0.0475347;0.0498441;0.0494592;25981
0.0510938;0.0475184;0.049902;0.0494791;26011
0.0511117;0.0475404;0.0498445;0.0495373;26041
0.0512063;0.0474857;0.0498638;0.049557;26071
0.0511858;0.0475078;0.0498831;0.0496916;26101
0.0511653;0.047568;0.0498641;0.0497111;26131
0.0511831;0.0476664;0.0498452;0.0496541;26161
0.0511626;0.0476881;0.0497881;0.0495972;26191
0.0511422;0.0476336;0.0497693;0.0496167;26221
0.0511219;0.0476553;0.0498267;0.0495981;26251
0.0510635;0.0476009;0.0498078;0.0495795;26281
0.0511193;0.0475847;0.0497891;0.049675;26311
0.051099;0.0475305;0.0498083;0.0497703;26341
0.0510788;0.0475143;0.0497895;0.0497895;26371
0.0511723;0.0475361;0.049733;0.0498087;26401
0.0511521;0.0475956;0.04979;0.04979;26431
0.0511319;0.0475417;0.0497336;0.0497336;26461
0.0511117;0.0475633;0.0497527;0.049715;26491
0.0510916;0.0475095;0.0497719;0.0497342;26521
0.0510339;0.0474935;0.0497156;0.049678;26551
0.0510139;0.0475528;0.0497724;0.0496972;26581
0.0510315;0.0475743;0.0497163;0.0497539;26611
0.0509741;0.0475207;0.0497354;0.0497729;26641
0.0509542;0.0474673;0.0497169;0.0497544;26671
0.0509344;0.047414;0.0498109;0.0496985;26701
0.0508773;0.0474356;0.049755;0.0496801;26731
0.050895;0.0474198;0.0497739;0.0497366;26761
0.050838;0.0474413;0.0498302;0.0496809;26791
0.0508184;0.0474628;0.049849;0.0496253;26821
0.0508733;0.047447;0.0498678;0.0495698;26851
0.050891;0.0474685;0.0498865;0.0495517;26881
0.0508342;0.0474527;0.0499052;0.0494965;26911
0.0508519;0.047437;0.0499239;0.0495156;26941
0.0508695;0.0474213;0.0499796;0.0495347;26971
0.05085;0.0474057;0.0499611;0.0495908;27001
0.0508305;0.04739;0.0499057;0.0496097;27031
0.050885;0.0473375;0.0498503;0.0496286;27061
0.0508287;0.0474327;0.049832;0.0495737;27091
0.0508093;0.047454;0.0498138;0.0495926;27121
0.0508269;0.0475121;0.0497588;0.0496483;27151
0.0508076;0.0474964;0.0497406;0.049667;27181
0.0507883;0.047444;0.0496858;0.0496123;27211
0.0508058;0.0475386;0.0497412;0.0497045;27241
0.0508599;0.0475597;0.0497231;0.0497598;27271
0.0508773;0.0475807;0.0497051;0.0497784;27301
0.050858;0.0475284;0.0496506;0.0497238;27331
0.0508022;0.0475129;0.0497423;0.0497423;27361
0.0508196;0.0474974;0.0497244;0.0497974;27391
0.0508005;0.0475548;0.0497064;0.0497794;27421
0.0507814;0.0475757;0.0496521;0.049725;27451
0.0507623;0.0475965;0.0497435;0.0497071;27481
0.0507433;0.0475446;0.0498346;0.0496892;27511
0.0506881;0.0475654;0.0498893;0.0497077;27541
0.0507055;0.0475137;0.0498712;0.0497624;27571
0.0506503;0.047462;0.0498533;0.0497446;27601
0.0506677;0.0474467;0.0499077;0.0496906;27631
0.0507212;0.047576;0.0498897;0.049709;27661
0.0507024;0.0475967;0.0498357;0.0496551;27691
0.0506836;0.0475452;0.0499261;0.0496375;27721
0.0507729;0.0475659;0.0499441;0.0496919;27751
0.0507541;0.0475865;0.0499622;0.0497462;27781
0.0506994;0.0475351;0.0499083;0.0497285;27811
0.0506447;0.0475558;0.0499982;0.0497468;27841
0.050662;0.0475405;0.0499444;0.049765;27871
0.0506433;0.0475252;0.0499265;0.0497115;27901
0.050589;0.0475099;0.0498729;0.0496939;27931
0.0505704;0.0475305;0.0498552;0.0497836;27961
0.0506234;0.047551;0.0499089;0.049766;27991
0.0506049;0.0475001;0.0499268;0.0498198;28021
0.0505508;0.0475206;0.0499091;0.0498378;28051
0.050568;0.047541;0.0498558;0.0498202;28081
0.050514;0.0475259;0.0498737;0.0498026;28111
0.0504957;0.0474752;0.0498205;0.0498561;28141
0.0504419;0.0474247;0.049874;0.049874;28171
0.0504237;0.0473742;0.0499273;0.0498209;28201
0.050441;0.0474656;0.0499805;0.0498743;28231
0.0504228;0.0474505;0.0499275;0.0498921;28261
0.0504047;0.0474356;0.0499099;0.0499099;28291
0.0504926;0.0474206;0.0498923;0.0499276;28321
0.0504391;0.0474763;0.0498748;0.0499101;28351
0.0503858;0.0474966;0.0498221;0.0499278;28381
0.0503326;0.0474464;0.0498047;0.0500158;28411
0.0503147;0.0474315;0.0497521;0.0499631;28441
0.0502617;0.0474167;0.0497699;0.0499807;28471
0.0502088;0.0473668;0.0497176;0.0499281;28501
0.050156;0.047352;0.0497354;0.0498756;28531
0.0501033;0.0473373;0.0496831;0.0498232;28561
0.0501207;0.0472876;0.049666;0.0498059;28591
0.0501031;0.0473079;0.0496489;0.0497537;28621
0.0501553;0.0474678;0.0496318;0.0497365;28651
0.0501726;0.047453;0.0496496;0.0496845;28681
0.050155;0.0475079;0.0496325;0.0497719;28711
0.0501026;0.0475279;0.0496155;0.0498243;28741
0.0501199;0.0475131;0.0495986;0.0498071;28771
0.0500677;0.0474983;0.0495469;0.0498247;28801
0.050085;0.0476223;0.0495647;0.0498075;28831
0.0501022;0.0476075;0.0495825;0.0497904;28861
0.0501886;0.0475581;0.049531;0.0497387;28891
0.0502057;0.047647;0.0495488;0.0497562;28921
0.0502573;0.0476667;0.0494974;0.0497392;28951
0.0503088;0.0476864;0.0494807;0.0497912;28981
0.0503257;0.0476716;0.0494985;0.0498776;29011
0.0502737;0.0477601;0.0495162;0.0498261;29041
0.0503251;0.0478484;0.0494651;0.0498435;29071
0.0504106;0.0478678;0.0494141;0.0497921;29101
0.0503587;0.0479215;0.0493976;0.0497752;29131
0.0503412;0.0478722;0.0494496;0.0497582;29161
0.0503922;0.0479257;0.0494673;0.0497071;29191
0.0504774;0.047945;0.0495192;0.0496903;29221
0.0505282;0.0478958;0.0495026;0.0497077;29251
0.0504764;0.0478809;0.049486;0.0496909;29281
0.0504248;0.0478319;0.0495036;0.0496742;29311
0.0504754;0.047817;0.0494871;0.0497256;29341
0.0505601;0.0478363;0.0495046;0.0497089;29371
0.0505425;0.0478555;0.0495902;0.0497262;29401
0.0505929;0.0478407;0.0495396;0.0497095;29431
0.0506093;0.047792;0.049591;0.0497268;29461
0.0505917;0.0478112;0.0496084;0.0497101;29491
0.0506758;0.0477965;0.0496596;0.0497273;29521
0.0507259;0.0478156;0.049643;0.0497107;29551
0.0506744;0.0477671;0.0496603;0.0496941;29581
0.0506231;0.0477525;0.0496437;0.0497113;29611
0.0506056;0.0477379;0.0496609;0.0497284;29641
0.0506892;0.0477908;0.0496444;0.0497455;29671
0.0507054;0.0479108;0.049628;0.0496953;29701
0.0506878;0.0479298;0.0496452;0.0497461;29731
0.0507039;0.0479823;0.0496287;0.0497967;29761
0.0508207;0.0480011;0.0496459;0.0498473;29791
0.0508367;0.0479528;0.049663;0.0498307;29821
0.0508191;0.0479046;0.0496466;0.0498476;29851
0.0508015;0.04789;0.0495967;0.0498645;29881
0.0508174;0.0478754;0.0495804;0.0498144;29911
0.0508333;0.0478608;0.0496643;0.0497645;29941
0.0508492;0.0478796;0.049648;0.0497147;29971
0.0508316;0.0478651;0.049665;0.0497317;30001
0.0508142;0.0478506;0.0496487;0.049682;30031
0.05083;0.0478361;0.0496324;0.0496657;30061
0.0509455;0.0477884;0.0496162;0.0497491;30091
0.0508947;0.0478072;0.0496663;0.0497659;30121
0.0509104;0.0477928;0.0497164;0.0497496;30151
0.0508929;0.0477784;0.0497001;0.0497995;30181
0.0508755;0.047731;0.049717;0.0497832;30211
0.0508912;0.0477167;0.0496677;0.049833;30241
0.0509068;0.0477024;0.0496515;0.0498167;30271
0.0508894;0.0477212;0.0497343;0.0498333;30301
0.050905;0.0477729;0.0496851;0.049784;30331
0.0508877;0.0477257;0.0497349;0.0497678;30361
0.0509361;0.0477444;0.0496858;0.0497516;30391
0.0508859;0.0477302;0.0496696;0.0497025;30421
0.0508686;0.0476832;0.0496535;0.0496535;30451
0.0508513;0.0477018;0.0496703;0.0496375;30481
0.0508669;0.0476549;0.0496542;0.049687;30511
0.0509479;0.0476409;0.0496382;0.0497364;30541
0.0509633;0.0475941;0.0496876;0.049753;30571
0.050946;0.0476455;0.0497043;0.0497696;30601
0.0509288;0.0476641;0.0497535;0.0498188;30631
0.0509116;0.0476827;0.0497374;0.0498353;30661
0.0508618;0.0476361;0.0497214;0.0498517;30691
0.0509098;0.0476221;0.049738;0.0498031;30721
0.0509252;0.0476082;0.049722;0.049787;30751
0.0508755;0.0475618;0.0498359;0.0498359;30781
0.0508585;0.0476778;0.0498199;0.0498848;30811
0.050809;0.0476638;0.0498687;0.0499335;30841
0.0508568;0.0476175;0.0498202;0.049885;30871
0.0508398;0.0475713;0.0498689;0.0498366;30901
0.0508228;0.0475575;0.0498206;0.0498206;30931
0.0508704;0.047576;0.0498046;0.0498369;30961
0.0508535;0.0475622;0.0497887;0.0498209;30991
0.0508688;0.0475162;0.0498372;0.049805;31021
0.0508196;0.0474703;0.0498213;0.0498857;31051
0.0508349;0.0474888;0.0498053;0.0498697;31081
0.0507859;0.0474752;0.0498537;0.0498859;31111
0.0508012;0.0475258;0.0499021;0.0498378;31141
0.0508485;0.0475763;0.0499503;0.0499182;31171
0.0508317;0.0476267;0.0499663;0.0499343;31201
0.0508469;0.0475809;0.0499183;0.0499183;31231
0.0508621;0.0475673;0.0499344;0.0499024;31261
0.0508453;0.0476175;0.0499185;0.0499185;31291
0.0508285;0.0476358;0.0499345;0.0499026;31321
0.0508756;0.047654;0.0499187;0.0498549;31351
0.0508588;0.0476084;0.0499347;0.0498709;31381
0.0509057;0.0475948;0.0499507;0.0498551;31411
0.0509526;0.0477084;0.0499984;0.0498394;31441
0.0509993;0.0476629;0.0499825;0.0497919;31471
0.0509825;0.0476493;0.0499667;0.0498079;31501
0.0510291;0.0477308;0.0501094;0.0497923;31531
0.0510123;0.0477488;0.0501885;0.0497766;31561
