d1;d2;d3;d4;n
0.0512054;0.0493607;0.0522868;0.0499332;15721
0.0512348;0.0494572;0.0521872;0.0499016;15751
0.0512008;0.0494899;0.0522147;0.0499968;15781
0.0511669;0.0495225;0.0523686;0.049902;15811
0.0511963;0.049555;0.0523957;0.0498075;15841
0.0512255;0.0495873;0.0523596;0.0497763;15871
0.0514433;0.0494937;0.0522609;0.0496824;15901
0.0514092;0.0495889;0.052288;0.0497144;15931
0.0515632;0.0495583;0.0523777;0.0497463;15961
0.0515915;0.0495904;0.052467;0.0497155;15991
0.0514949;0.04956;0.0524312;0.0497472;16021
0.0515233;0.0495919;0.0525201;0.0497165;16051
0.0514893;0.0496238;0.0525465;0.049686;16081
0.0515797;0.0495314;0.0525107;0.0497176;16111
0.0515458;0.0495632;0.0524751;0.0499349;16141
0.0515738;0.0494713;0.0523777;0.049966;16171
0.0517252;0.0495031;0.0525276;0.0499352;16201
0.0518144;0.0495965;0.052677;0.0499045;16231
0.0517803;0.0496279;0.0525798;0.0499969;16261
0.0519305;0.0495366;0.0526057;0.0499662;16291
0.0519576;0.0494455;0.0526316;0.0499357;16321
0.0520457;0.0495994;0.0526573;0.0499664;16351
0.0520115;0.0495086;0.0525609;0.0499969;16381
0.0519773;0.049479;0.0524648;0.0499665;16411
0.0519433;0.0493887;0.0523691;0.049997;16441
0.0518487;0.0492988;0.0523344;0.0499666;16471
0.051815;0.0492697;0.0524211;0.0499364;16501
0.051842;0.0492408;0.0524469;0.0498457;16531
0.0518688;0.049212;0.0525934;0.0497555;16561
0.0520162;0.049123;0.0524983;0.0497258;16591
0.0519223;0.0490945;0.0524036;0.0497563;16621
0.0518888;0.0490661;0.0523692;0.0497267;16651
0.0517955;0.0491577;0.052335;0.0497572;16681
0.0517025;0.0491293;0.0523607;0.0497876;16711
0.0516696;0.0492205;0.0523864;0.0496983;16741
0.0516964;0.0493113;0.0523523;0.0496691;16771
0.0516041;0.0493423;0.0523183;0.0498185;16801
0.0515715;0.0492544;0.0522845;0.0497297;16831
0.0515984;0.0493446;0.0521914;0.0498191;16861
0.0516251;0.049257;0.052158;0.049849;16891
0.0516518;0.0491697;0.0521246;0.0498197;16921
0.0516194;0.0491416;0.0520323;0.0498496;16951
0.0517048;0.0494082;0.0519993;0.0499382;16981
0.0516137;0.049321;0.0519664;0.0500265;17011
0.0515815;0.0493516;0.0518749;0.0499971;17041
0.0515494;0.0492648;0.0517837;0.0500849;17071
0.0515175;0.0492369;0.0517514;0.050114;17101
0.0514856;0.0493258;0.0518359;0.050143;17131
0.0514539;0.0494144;0.0517452;0.0500554;17161
0.0515386;0.0494445;0.0517131;0.0500262;17191
0.051623;0.0494164;0.0518553;0.0499971;17221
0.0515332;0.0493884;0.051881;0.0500261;17251
0.0516752;0.0493606;0.0519646;0.0501128;17281
0.0515857;0.0493328;0.0519901;0.050026;17311
0.0517271;0.0493628;0.0520731;0.0499971;17341
0.0518105;0.0493927;0.0520983;0.0499683;17371
0.0517212;0.049365;0.0520085;0.0499971;17401
0.0518616;0.0493948;0.0522058;0.0500832;17431
0.0518298;0.0493672;0.0521734;0.0501117;17461
0.0517981;0.0493968;0.0522554;0.0500257;17491
0.0517094;0.0493693;0.0523372;0.0499971;17521
0.051678;0.0493989;0.0522477;0.0499117;17551
0.0515898;0.0493146;0.0523292;0.0498834;17581
0.0515587;0.0492874;0.0522969;0.049912;17611
0.0515844;0.0492602;0.0522079;0.0498271;17641
0.0516666;0.0491766;0.0522325;0.0498557;17671
0.051692;0.0491498;0.0523134;0.0497712;17701
0.0516609;0.0491794;0.0522813;0.049687;17731
0.0517426;0.0490963;0.0523056;0.0496031;17761
0.0517115;0.0490698;0.0523298;0.0495194;17791
0.0516806;0.0490994;0.0522978;0.0494922;17821
0.0515937;0.0490729;0.052266;0.0495771;17851
0.051619;0.0491024;0.0522901;0.0496057;17881
0.0516442;0.0491318;0.0522026;0.0496901;17911
0.0516136;0.0491611;0.0521153;0.04983;17941
0.0515275;0.0491347;0.0520839;0.0498025;17971
0.0514971;0.0491084;0.0521082;0.0498861;18001
0.0516333;0.0490267;0.0522434;0.0498031;18031
0.0518797;0.0490006;0.0524334;0.0497758;18061
0.0519043;0.0490299;0.0524017;0.0497485;18091
0.0519287;0.0490039;0.0523702;0.0496661;18121
0.0519531;0.0490331;0.0523387;0.0496942;18151
0.0518673;0.0490072;0.0522524;0.0496122;18181
0.0518368;0.0489814;0.0521663;0.0496403;18211
0.0517516;0.0490105;0.0521901;0.0496135;18241
0.0518308;0.0490942;0.0522139;0.049532;18271
0.0518004;0.049123;0.0522922;0.0496148;18301
0.0518793;0.0492063;0.0522612;0.0496972;18331
0.0517946;0.0492348;0.0521758;0.0498884;18361
0.0518732;0.0492632;0.0521994;0.0500788;18391
0.051843;0.0493459;0.052223;0.0500516;18421
0.0518129;0.0494282;0.0521381;0.0500786;18451
0.0518911;0.0495103;0.0521076;0.0500514;18481
0.0518611;0.0495381;0.0521312;0.0499703;18511
0.0519389;0.0495119;0.0521547;0.0498894;18541
0.0519627;0.0494858;0.0521781;0.0498088;18571
0.052094;0.0495135;0.052094;0.0497285;18601
0.0521711;0.0494337;0.0521711;0.0496484;18631
0.0521944;0.0494079;0.0521408;0.0495686;18661
0.0521106;0.0495426;0.0521106;0.0495426;18691
0.0520806;0.0495166;0.052134;0.0496234;18721
0.0521572;0.049704;0.0521572;0.0495974;18751
0.0521271;0.0496779;0.0521271;0.0496779;18781
0.0521503;0.0495986;0.052044;0.0497581;18811
0.0522265;0.0495727;0.0521735;0.049785;18841
0.0522495;0.0495999;0.0520905;0.0497059;18871
0.0522195;0.0495741;0.0520607;0.0497328;18901
0.0521367;0.0497068;0.0520311;0.0498125;18931
0.0522652;0.0496282;0.0520542;0.0498919;18961
0.0521826;0.0496024;0.051972;0.0499184;18991
0.0521529;0.0496294;0.0519952;0.0498922;19021
0.0522807;0.0496562;0.0519658;0.0498661;19051
0.0523033;0.0496305;0.0519365;0.0500498;19081
0.0524829;0.0496049;0.0520119;0.0500235;19111
0.0524529;0.0497884;0.0520349;0.0499451;19141
0.0524229;0.049867;0.0519535;0.049867;19171
0.0524452;0.0498932;0.0519244;0.0497891;19201
0.0524674;0.0499194;0.0518434;0.0499714;19231
0.0524376;0.0498936;0.0518665;0.0499974;19261
0.0524079;0.0498678;0.0519413;0.0500233;19291
0.0523782;0.0497904;0.0518607;0.0501009;19321
0.0526071;0.0497132;0.051987;0.0500749;19351
0.0525773;0.0497394;0.0519065;0.0501522;19381
0.052599;0.0498171;0.0519808;0.0502293;19411
0.0525179;0.0498946;0.0520035;0.0503061;19441
0.0524883;0.0499204;0.0519747;0.0502799;19471
0.0525101;0.0499462;0.0519461;0.0502538;19501
0.0525319;0.0498694;0.0519687;0.0502278;19531
0.0526047;0.0498952;0.0519401;0.0502019;19561
0.0525241;0.0498698;0.0519116;0.0502782;19591
0.0525457;0.0498446;0.0519342;0.0502013;19621
0.0525673;0.0498702;0.0519058;0.0501247;19651
0.0524872;0.0500991;0.0518266;0.0502007;19681
0.052458;0.0501243;0.0517478;0.050175;19711
0.052429;0.0501494;0.0517198;0.0502001;19741
0.0524;0.0501239;0.0516413;0.0501239;19771
0.0523711;0.050048;0.0516136;0.050149;19801
0.0523927;0.0500227;0.0516363;0.0500731;19831
0.0523136;0.0499471;0.051659;0.0501989;19861
0.0523352;0.0498718;0.0516314;0.0502237;19891
0.0523066;0.0498469;0.051654;0.0501481;19921
0.0523783;0.0498221;0.0516766;0.0500727;19951
0.0522997;0.0498474;0.0516991;0.0500475;19981
0.0522713;0.0498726;0.0516716;0.0499725;20011
0.0523427;0.0498977;0.0516441;0.0498977;20041
0.0522645;0.0500722;0.0516168;0.0499726;20071
0.052286;0.0501468;0.0515895;0.049898;20101
0.0524564;0.0501217;0.0518106;0.0498237;20131
0.0524776;0.0501463;0.0517335;0.0497495;20161
0.0525482;0.0500718;0.0516567;0.0497747;20191
0.0525197;0.050047;0.05158;0.0498492;20221
0.0524912;0.0499728;0.051553;0.0498247;20251
0.0524629;0.0499482;0.0514768;0.049751;20281
0.0524346;0.0499729;0.0514992;0.0496775;20311
0.0524065;0.0500467;0.0514724;0.0496042;20341
0.0523293;0.0502675;0.0514457;0.0496785;20371
0.0522523;0.0502917;0.05137;0.0497034;20401
0.0522735;0.0504136;0.0513435;0.0497284;20431
0.0522946;0.0504863;0.051366;0.0497043;20461
0.0522668;0.0504612;0.0513884;0.0497291;20491
0.0522392;0.0504361;0.0514595;0.0497052;20521
0.0521629;0.0504112;0.0515303;0.0497299;20551
0.0521841;0.0504349;0.0515038;0.049706;20581
0.0522051;0.0503615;0.0516229;0.0496337;20611
0.0521293;0.0503367;0.0515963;0.0497553;20641
0.0521987;0.0503604;0.0516666;0.0497315;20671
0.0521714;0.0502874;0.0516883;0.0497561;20701
0.0522406;0.0502147;0.0516618;0.0497323;20731
0.0522615;0.0502384;0.0517316;0.0497568;20761
0.0522341;0.0502621;0.0518013;0.0497331;20791
0.0522069;0.0502377;0.0517747;0.0497094;20821
0.0521318;0.0502614;0.051844;0.0496379;20851
0.0521527;0.0503328;0.0517696;0.0496624;20881
0.0520779;0.0503085;0.0517431;0.0496389;20911
0.052051;0.0504274;0.0517645;0.0496156;20941
0.0520242;0.050546;0.0517858;0.0495446;20971
0.0519975;0.0505214;0.0517594;0.0495691;21001
0.0519709;0.0504493;0.0517332;0.0494984;21031
0.0519444;0.050425;0.0517069;0.0495228;21061
0.0518705;0.0504955;0.0516334;0.0494998;21091
0.0518441;0.0505658;0.0515601;0.0494768;21121
0.052007;0.0504941;0.051676;0.0494539;21151
0.0520278;0.0505642;0.0516501;0.0494783;21181
0.0520013;0.0505398;0.0517184;0.0495498;21211
0.051975;0.0507038;0.0516454;0.0494798;21241
0.0520427;0.0506793;0.0516666;0.049504;21271
0.0521102;0.0507018;0.0516877;0.0494812;21301
0.0521307;0.0506305;0.0517088;0.0495523;21331
0.0522447;0.0505594;0.0518234;0.0496231;21361
0.0522182;0.0505353;0.0518442;0.0495536;21391
0.0521451;0.0506045;0.0518183;0.0495308;21421
0.0521654;0.0505804;0.0517925;0.0495082;21451
0.0522322;0.0505563;0.0517667;0.0494856;21481
0.0521594;0.0505323;0.0516945;0.0494631;21511
0.0520867;0.0506476;0.0516689;0.049487;21541
0.052107;0.0505772;0.0516434;0.0495573;21571
0.0521272;0.0505069;0.0517569;0.049581;21601
0.0521012;0.0504369;0.0517313;0.0495585;21631
0.052029;0.0504132;0.0517058;0.0495822;21661
0.0520492;0.0503435;0.0517726;0.0496519;21691
0.0522075;0.050366;0.0518392;0.0496754;21721
0.0521815;0.0503425;0.0518597;0.0496529;21751
0.0521555;0.0503191;0.0518342;0.0496763;21781
0.0521755;0.0502957;0.0518087;0.0496538;21811
0.0521496;0.0504556;0.0517376;0.0496314;21841
0.0520781;0.0505235;0.0517123;0.0496091;21871
0.0520524;0.0504543;0.0518241;0.0495411;21901
0.0520724;0.0504765;0.0518444;0.0496101;21931
0.0520923;0.0505441;0.0518191;0.0497245;21961
0.0521122;0.0505207;0.0517484;0.0497476;21991
0.0521321;0.0505427;0.0517688;0.0497253;22021
0.0521065;0.0505646;0.0517437;0.0497483;22051
0.052081;0.0506318;0.0517187;0.049726;22081
0.0521008;0.0506083;0.051739;0.0497038;22111
0.0521657;0.0505849;0.051714;0.0497719;22141
0.0521853;0.0506066;0.051644;0.0497948;22171
0.0522049;0.0505833;0.0517544;0.0497275;22201
0.0521344;0.050515;0.0516846;0.0496604;22231
0.0520641;0.050447;0.0516599;0.0497731;22261
0.0520389;0.0504239;0.0516801;0.049751;22291
0.0520586;0.050401;0.051745;0.049729;22321
0.0520335;0.0505123;0.0518098;0.0497517;22351
0.0520531;0.0504446;0.0518297;0.0497744;22381
0.052028;0.0504217;0.0518942;0.0497524;22411
0.052003;0.0503988;0.0519585;0.0498195;22441
0.0520671;0.0504205;0.0519781;0.0497975;22471
0.0520421;0.0503978;0.0519977;0.04982;22501
0.0520616;0.050375;0.0520616;0.0499312;22531
0.0519924;0.0503081;0.0519924;0.0499091;22561
0.0520119;0.0502855;0.0519676;0.0500199;22591
0.0519429;0.0503072;0.0519429;0.0499978;22621
0.0518741;0.0502848;0.0518741;0.0499316;22651
0.0518937;0.0502623;0.0518937;0.0498655;22681
0.0518691;0.05024;0.0519132;0.0499317;22711
0.0519766;0.0503056;0.0518447;0.0500418;22741
0.051952;0.0502833;0.0518203;0.0501076;22771
0.0519275;0.050261;0.051796;0.0500855;22801
0.0519469;0.0503263;0.0518593;0.0500635;22831
0.0519662;0.0502603;0.0519662;0.0499978;22861
0.0519855;0.0502381;0.0519418;0.0500197;22891
0.0520483;0.0502596;0.052092;0.0500851;22921
0.0521546;0.0502375;0.0520239;0.0501067;22951
0.0520865;0.0502154;0.052043;0.0500413;22981
0.0520186;0.0501934;0.0519751;0.050063;23011
0.0519943;0.0501714;0.0519509;0.0500412;23041
0.0520133;0.0501495;0.0518833;0.0500195;23071
0.0519891;0.0500844;0.0519025;0.0500411;23101
0.0520946;0.0500627;0.0518352;0.0500627;23131
0.0520703;0.050041;0.0517681;0.0500842;23161
0.0520029;0.0499763;0.0517442;0.0500194;23191
0.0519357;0.0499548;0.0516774;0.050127;23221
0.0520408;0.0498903;0.0516967;0.0501484;23251
0.0521026;0.049869;0.0516301;0.0501697;23281
0.0520355;0.0498477;0.0516065;0.0502338;23311
0.0520115;0.0499122;0.0515831;0.0502121;23341
0.0519875;0.0499765;0.0516024;0.0501476;23371
0.0519636;0.0499551;0.0515363;0.0502115;23401
0.0519397;0.0499338;0.0515983;0.0501899;23431
0.0519586;0.0499126;0.051575;0.050211;23461
0.0519348;0.0498914;0.0515091;0.0501894;23491
0.0518685;0.0499128;0.0515284;0.0502104;23521
0.0518874;0.0498917;0.0515902;0.0501465;23551
0.0519486;0.0499131;0.0516093;0.0500827;23581
0.051925;0.0498496;0.0515861;0.0501038;23611
0.0519437;0.0498287;0.051563;0.0500825;23641
0.0519201;0.0498078;0.0515821;0.0501457;23671
0.0519387;0.0497869;0.051559;0.0501667;23701
0.0519574;0.0497661;0.051536;0.0502297;23731
0.0519759;0.0498296;0.0515551;0.0502504;23761
0.0519524;0.0498088;0.0515741;0.0502291;23791
0.0520969;0.049746;0.0515931;0.0502078;23821
0.0522829;0.0497673;0.0515282;0.0501866;23851
0.0522591;0.0497467;0.0515473;0.0501235;23881
0.0524027;0.0497261;0.0516917;0.0500606;23911
0.0523788;0.0497473;0.0517105;0.0500815;23941
0.0524384;0.049685;0.0516457;0.0500605;23971
0.0524145;0.0497479;0.0516228;0.0500396;24001
0.0523907;0.0496858;0.0516416;0.0500187;24031
0.0524916;0.0497486;0.0517019;0.0499979;24061
0.0524677;0.0497281;0.051679;0.0499772;24091
0.0524439;0.0497077;0.0516562;0.0499565;24121
0.0523788;0.0496874;0.0516749;0.0499772;24151
0.0523965;0.0496257;0.0517348;0.0499566;24181
0.0524142;0.0496056;0.051712;0.0498947;24211
0.0524318;0.0496679;0.0517305;0.0499567;24241
0.0524082;0.0497301;0.0517078;0.0500597;24271
0.0523435;0.049751;0.0517263;0.0499979;24301
0.052279;0.049813;0.0516625;0.0499774;24331
0.0522146;0.0497517;0.0516399;0.0499159;24361
0.0522324;0.0498545;0.0516174;0.0498955;24391
0.0522501;0.0498751;0.0516359;0.0499161;24421
0.0523496;0.0498139;0.0515725;0.0498957;24451
0.052408;0.0497937;0.051591;0.0499163;24481
0.0523438;0.0498552;0.0516503;0.0499368;24511
0.0523206;0.049835;0.0516279;0.0498757;24541
0.0523381;0.0498148;0.0515649;0.0498962;24571
0.0523149;0.049876;0.0516239;0.049876;24601
0.0522512;0.0498965;0.0516016;0.0498965;24631
0.0522282;0.0499169;0.0515389;0.0498763;24661
0.0522053;0.0500182;0.0515167;0.0498967;24691
0.0522228;0.049998;0.0515351;0.049998;24721
0.0522403;0.0499374;0.0515939;0.0500182;24751
0.0521771;0.0499576;0.0515718;0.049998;24781
0.0521946;0.0498972;0.0515497;0.0500181;24811
0.0522121;0.049837;0.051568;0.049998;24841
0.0521893;0.0497768;0.051546;0.0499779;24871
0.0521264;0.0497169;0.051524;0.0499177;24901
0.052184;0.0497373;0.0515423;0.0499378;24931
0.0522415;0.0496775;0.0515204;0.0498778;24961
0.0522588;0.0496179;0.0514985;0.049938;24991
0.0522761;0.0495983;0.0514368;0.0499181;25021
0.0522933;0.0495389;0.0513752;0.049978;25051
0.0523105;0.0494797;0.0513137;0.0500379;25081
0.0522878;0.0494604;0.0513321;0.0499781;25111
0.0523846;0.0494014;0.0513106;0.0499185;25141
0.052481;0.0495014;0.0513686;0.0499781;25171
0.0524979;0.0494822;0.0513472;0.049998;25201
0.0524751;0.0495026;0.0513257;0.0499386;25231
0.0524128;0.049523;0.0513044;0.0499584;25261
0.0525088;0.0495038;0.0513621;0.0500178;25291
0.0525256;0.0496031;0.0513408;0.049998;25321
0.0524634;0.0496627;0.0513195;0.0500572;25351
0.0524014;0.0496828;0.0512588;0.049998;25381
0.0524182;0.0496242;0.0513164;0.049939;25411
0.052435;0.0496836;0.0513345;0.0499194;25441
0.0524125;0.0496251;0.0513525;0.0499784;25471
0.0523509;0.0496843;0.0512921;0.049998;25501
0.0523677;0.0496259;0.0513885;0.0499785;25531
0.0524236;0.0496068;0.0514847;0.0499198;25561
0.0523622;0.0496268;0.0514243;0.0500176;25591
0.052496;0.0496077;0.0514812;0.0500761;25621
0.0524736;0.0496667;0.05146;0.0500565;25651
0.0524902;0.0496865;0.0514777;0.050037;25681
0.0524289;0.0497064;0.0514566;0.0500175;25711
0.0524067;0.0496873;0.0513966;0.0500369;25741
0.0523457;0.049707;0.0513368;0.0500563;25771
0.0524398;0.0497268;0.0512771;0.0500368;25801
0.0523789;0.0497464;0.0512562;0.0500561;25831
0.0523182;0.0496887;0.0511968;0.0499981;25861
0.0523348;0.0497084;0.0512147;0.0499401;25891
0.0522742;0.0497666;0.051194;0.0499595;25921
0.0523679;0.0497861;0.0512119;0.0499788;25951
0.0523459;0.0497671;0.0512297;0.0500751;25981
0.052324;0.0497097;0.0512091;0.0500942;26011
0.0523021;0.0496909;0.0512653;0.0501517;26041
0.052242;0.0498638;0.0512063;0.0501707;26071
0.0521819;0.0498448;0.0511858;0.0502663;26101
0.0523133;0.0498259;0.0513566;0.0502468;26131
0.0522534;0.0498834;0.0512977;0.0503039;26161
0.0523462;0.0498263;0.0513153;0.0503226;26191
0.0523245;0.0498074;0.0512566;0.0503795;26221
0.0524171;0.0497886;0.0512361;0.0503981;26251
0.0523953;0.0497317;0.0512538;0.0503786;26281
0.0524876;0.0497891;0.0513093;0.0503212;26311
0.0525037;0.0497324;0.0512889;0.0503018;26341
0.052444;0.0497516;0.0512684;0.0502446;26371
0.0523844;0.0498087;0.0512481;0.0502254;26401
0.0524384;0.04979;0.0512277;0.050244;26431
0.0524546;0.0498092;0.0512074;0.0501871;26461
0.0524707;0.0497527;0.0512249;0.050168;26491
0.0524113;0.0497719;0.0512801;0.0501866;26521
0.0524274;0.0497533;0.0512975;0.0502053;26551
0.0525563;0.0496972;0.0512772;0.0501862;26581
0.0525347;0.0496787;0.0512194;0.0501296;26611
0.052513;0.0496603;0.0513119;0.0500732;26641
0.0524915;0.0496794;0.0512917;0.0500544;26671
0.0524699;0.0496611;0.051234;0.0499981;26701
0.0524859;0.0496053;0.0512139;0.0499794;26731
0.052427;0.0495871;0.0511565;0.0499608;26761
0.0523683;0.0495316;0.0510992;0.0499795;26791
0.0523098;0.0495507;0.0510421;0.0499236;26821
0.0522513;0.0494954;0.0509851;0.0499423;26851
0.0523046;0.0494773;0.0509654;0.0499609;26881
0.0522835;0.0494593;0.0509457;0.0499052;26911
0.0522624;0.0495156;0.0509261;0.0500353;26941
0.0524267;0.0494976;0.0509436;0.0499796;26971
0.0524795;0.0494796;0.050924;0.0500722;27001
0.0524583;0.0494987;0.0509045;0.0500906;27031
0.0524001;0.0494438;0.0508481;0.050146;27061
0.052379;0.0494629;0.0507918;0.0502381;27091
0.052358;0.0494082;0.0508462;0.0501825;27121
0.0523738;0.0493904;0.05079;0.0502007;27151
0.0524263;0.0493727;0.0507708;0.0501453;27181
0.0525155;0.0493183;0.0507883;0.0501268;27211
0.0525678;0.0493007;0.0508425;0.050145;27241
0.0525833;0.0493931;0.0507866;0.0501998;27271
0.0525622;0.0493755;0.0507674;0.0501447;27301
0.0525411;0.0493579;0.0507116;0.0501628;27331
0.0524835;0.0493038;0.0506926;0.0501078;27361
0.052426;0.0492863;0.0506371;0.0500894;27391
0.0524416;0.0492688;0.0505817;0.0501805;27421
0.0525664;0.049215;0.0505628;0.0501621;27451
0.0525454;0.049234;0.0505804;0.0501437;27481
0.0525244;0.0491803;0.0505616;0.0501254;27511
0.0525035;0.0491631;0.0506154;0.0501797;27541
0.0524827;0.0491821;0.0505604;0.0501614;27571
0.0525343;0.0491649;0.0505779;0.0501431;27601
0.0525135;0.0491839;0.0506315;0.0500887;27631
0.0524927;0.0492028;0.0506128;0.0501428;27661
0.0524719;0.0492218;0.0506302;0.0500885;27691
0.0524151;0.0491685;0.0506836;0.0501064;27721
0.0524305;0.0491874;0.0506648;0.0500523;27751
0.0524459;0.0492423;0.0506821;0.0500342;27781
0.0524613;0.0491892;0.0506634;0.0500881;27811
0.0524406;0.0491721;0.0506807;0.05007;27841
0.0524201;0.0491909;0.0506979;0.0501238;27871
0.0523996;0.049138;0.0506792;0.0502849;27901
0.0524149;0.049121;0.0506606;0.0502309;27931
0.0523944;0.0490683;0.050642;0.0503201;27961
0.0523382;0.0491229;0.0506234;0.0502662;27991
0.0523179;0.0490703;0.0505692;0.050248;28021
0.0523333;0.0491248;0.0505508;0.0502656;28051
0.0523486;0.0492504;0.0505324;0.0502831;28081
0.0523638;0.0492334;0.050514;0.0502294;28111
0.0523436;0.0491809;0.0505313;0.0502114;28141
0.0523233;0.049164;0.0505484;0.050158;28171
0.0523031;0.0491472;0.0505301;0.050211;28201
0.0523184;0.0491304;0.0505827;0.0502285;28231
0.0522982;0.0490782;0.0505998;0.0503167;28261
0.0523135;0.0490615;0.0506875;0.0502987;28291
0.052364;0.0490449;0.0506691;0.0502807;28321
0.0523438;0.0490988;0.050686;0.0502275;28351
0.0522885;0.0491174;0.0506677;0.0502801;28381
0.0522333;0.0490655;0.0506494;0.0503326;28411
0.0522837;0.0490841;0.0506311;0.0503147;28441
0.0522988;0.0491728;0.050648;0.0502968;28471
0.052349;0.0491562;0.0506298;0.050314;28501
0.052294;0.0492447;0.0506467;0.0502611;28531
0.0523091;0.049193;0.0506285;0.0502083;28561
0.0523591;0.0491763;0.0506803;0.0502606;28591
0.0523392;0.0492645;0.0506272;0.0502428;28621
0.0523542;0.0492478;0.0506091;0.0502949;28651
0.0523343;0.0492661;0.050591;0.0502772;28681
0.0523144;0.0493539;0.0505381;0.0502247;28711
0.0523294;0.0494068;0.050555;0.0501722;28741
0.0523096;0.0494943;0.0505022;0.0501894;28771
0.0522899;0.0495122;0.0504496;0.0501719;28801
0.0523395;0.0494606;0.0505012;0.0501543;28831
0.0522851;0.0495132;0.0504487;0.0502062;28861
0.0523;0.049531;0.0503963;0.0502233;28891
0.0523149;0.0495142;0.0504478;0.0501712;28921
0.0523298;0.0494974;0.0504646;0.0501883;28951
0.0524827;0.0494462;0.0504813;0.0501708;28981
0.0524629;0.0494295;0.0504636;0.0502568;29011
0.0524775;0.0494129;0.0504804;0.0503082;29041
0.0524922;0.0493619;0.0505315;0.0502907;29071
0.0524724;0.0493797;0.0505137;0.0502388;29101
0.0524527;0.0493289;0.050496;0.0502214;29131
0.0523988;0.0493124;0.0504784;0.0502383;29161
0.0524134;0.049296;0.050632;0.050221;29191
0.0523938;0.0492796;0.0505801;0.0502036;29221
0.0523401;0.0494;0.0505624;0.0501863;29251
0.0523548;0.0493836;0.0505106;0.0501349;29281
0.0523353;0.0494012;0.050493;0.0501859;29311
0.0523159;0.0493848;0.0505095;0.050305;29341
0.0523305;0.0495727;0.050492;0.0503558;29371
0.0524132;0.0496582;0.0504405;0.0504064;29401
0.0524617;0.0497774;0.050491;0.0503551;29431
0.0524083;0.0497607;0.0505075;0.0503717;29461
0.0524567;0.0498118;0.0504561;0.0504222;29491
0.0524711;0.0497951;0.0505064;0.0504387;29521
0.0525194;0.0498122;0.050489;0.0504551;29551
0.0524999;0.0497955;0.0505054;0.0504716;29581
0.0524805;0.0497788;0.0504542;0.050488;29611
0.0524949;0.0497959;0.0504369;0.0504369;29641
0.0525092;0.049813;0.050487;0.0504533;29671
0.0524561;0.049931;0.0504697;0.050537;29701
0.0524032;0.0499479;0.0504524;0.0506206;29731
0.052384;0.0499647;0.0504687;0.0506703;29761
0.0523312;0.0499144;0.0504179;0.05072;29791
0.0523457;0.0498977;0.0504007;0.0507025;29821
0.0523601;0.0498476;0.0504171;0.0507186;29851
0.0523744;0.049831;0.0505003;0.050768;29881
0.0523219;0.0499147;0.0504831;0.0508509;29911
0.0523363;0.0499315;0.0505661;0.0508667;29941
0.0522839;0.0498816;0.0505155;0.0508825;29971
0.0522649;0.0498317;0.0504983;0.0508316;30001
0.0523459;0.0498485;0.0505478;0.0508808;30031
0.0523269;0.0499318;0.0505306;0.0508632;30061
0.0523412;0.049882;0.0505799;0.0509122;30091
0.0523223;0.0498655;0.0506291;0.0508947;30121
0.0523034;0.0498823;0.0506451;0.0508441;30151
0.0523177;0.0498658;0.0506279;0.0509592;30181
0.052365;0.0498163;0.0506107;0.0509086;30211
0.0523792;0.0497999;0.0506928;0.0509573;30241
0.0523603;0.0497506;0.0506756;0.0510059;30271
0.0523415;0.0498003;0.0506584;0.0509554;30301
0.0523227;0.0497511;0.0506742;0.050905;30331
0.0523369;0.0497678;0.0506571;0.0509206;30361
0.0523181;0.0497187;0.05064;0.0509032;30391
0.0522994;0.0496696;0.0506229;0.0508859;30421
0.0522807;0.0496535;0.0506059;0.0508686;30451
0.0523277;0.0496375;0.0506217;0.0508842;30481
0.0523746;0.0496214;0.050703;0.0508341;30511
0.0523231;0.0496054;0.0506532;0.0508497;30541
0.0523045;0.0495568;0.0506362;0.0509633;30571
0.0522859;0.0495409;0.0506846;0.0509787;30601
0.0522673;0.0495903;0.0507003;0.0509288;30631
0.0522814;0.049607;0.0507485;0.0509442;30661
0.0522629;0.0496237;0.0507641;0.0508944;30691
0.0522118;0.0495752;0.050747;0.0509098;30721
0.0522585;0.0495594;0.0507626;0.0509252;30751
0.05224;0.0495435;0.0508106;0.0508755;30781
0.0522541;0.0496251;0.0507611;0.0508585;30811
0.0522032;0.0496093;0.0507441;0.0508414;30841
0.0522821;0.0495935;0.0507596;0.0508244;30871
0.0522637;0.0495777;0.0507427;0.0508398;30901
0.0523423;0.0496266;0.0507258;0.0508228;30931
0.0523239;0.0496431;0.050709;0.0508059;30961
0.05237;0.0496596;0.0507889;0.0507567;30991
0.0523516;0.049676;0.0507721;0.0508365;31021
0.0523655;0.049628;0.0507552;0.0507874;31051
0.0523793;0.0496767;0.0508349;0.0508027;31081
0.052393;0.0496287;0.0508502;0.0508502;31111
0.0523747;0.0497415;0.0508333;0.0508012;31141
0.0523884;0.0497899;0.0508485;0.0507844;31171
0.0523381;0.0498061;0.0508317;0.0507676;31201
0.0523198;0.0498223;0.0508789;0.0507509;31231
0.0522696;0.0498065;0.0508301;0.0507981;31261
0.0522514;0.0497587;0.0507814;0.0508133;31291
0.0522014;0.0497111;0.0507327;0.0508285;31321
0.0521514;0.0496954;0.050748;0.0508118;31351
0.0521653;0.0496479;0.0506995;0.0508588;31381
0.0521473;0.0496005;0.0506829;0.0508102;31411
0.0521294;0.0496167;0.0506663;0.0507617;31441
