d1;d2;d3;d4;n
0.000651395;0.000651395;0.000217132;0.000651395;9211
0.00064928;0.000757494;0.000216427;0.00064928;9241
0.000647179;0.000755043;0.00032359;0.000647179;9271
0.000645092;0.000752607;0.000322546;0.000645092;9301
0.000643018;0.000750188;0.000321509;0.000643018;9331
0.000640957;0.000747783;0.000320479;0.000640957;9361
0.00063891;0.000745394;0.000319455;0.00063891;9391
0.000636875;0.000743021;0.000318438;0.000636875;9421
0.000634853;0.000740662;0.000317427;0.000634853;9451
0.000632845;0.000738319;0.000316422;0.000632845;9481
0.000630849;0.00073599;0.000315424;0.000630849;9511
0.000628865;0.000733676;0.000314432;0.000628865;9541
0.000626894;0.000731376;0.000313447;0.000626894;9571
0.000624935;0.000729091;0.000312467;0.000624935;9601
0.000622988;0.00072682;0.000311494;0.000622988;9631
0.000621054;0.000724563;0.000310527;0.000621054;9661
0.000619131;0.00072232;0.000309566;0.000619131;9691
0.00061722;0.000720091;0.00030861;0.00061722;9721
0.000615322;0.000717875;0.000307661;0.000615322;9751
0.000613434;0.000715673;0.000306717;0.000613434;9781
0.000611558;0.000713485;0.000305779;0.000611558;9811
0.000609694;0.00071131;0.000304847;0.000609694;9841
0.000607841;0.000709148;0.000303921;0.000607841;9871
0.000605999;0.000706999;0.000303;0.000605999;9901
0.000604169;0.000704864;0.000302084;0.000604169;9931
0.000602349;0.000702741;0.000301175;0.000602349;9961
0.00060054;0.000700631;0.00030027;0.00060054;9991
0.000598743;0.000698533;0.000299371;0.000598743;10021
0.000596956;0.000696448;0.000298478;0.000596956;10051
0.000595179;0.000694376;0.00029759;0.000595179;10081
0.000593413;0.000692315;0.000296707;0.000593413;10111
0.000591658;0.000690267;0.000295829;0.000591658;10141
0.000589913;0.000688231;0.000294956;0.000589913;10171
0.000588178;0.000686207;0.000294089;0.000588178;10201
0.000586453;0.000684195;0.000293226;0.000586453;10231
0.000584738;0.000682195;0.000292369;0.000584738;10261
0.000583034;0.000680206;0.000291517;0.000583034;10291
0.000581339;0.000678229;0.00029067;0.000581339;10321
0.000579654;0.000676263;0.000289827;0.000579654;10351
0.000577979;0.000674309;0.00028899;0.000577979;10381
0.000576314;0.000672366;0.000288157;0.000576314;10411
0.000574658;0.000670434;0.000287329;0.000574658;10441
0.000573011;0.000668513;0.000286506;0.000573011;10471
0.000571374;0.000666603;0.000285687;0.000571374;10501
0.000569746;0.000664704;0.000284873;0.000569746;10531
0.000662816;0.000662816;0.000284064;0.000568128;10561
0.000660939;0.000660939;0.000283259;0.000566519;10591
0.000659072;0.000659072;0.000282459;0.000564919;10621
0.000657215;0.000657215;0.000281664;0.000563327;10651
0.000655369;0.000655369;0.000280873;0.000561745;10681
0.000653534;0.000653534;0.000280086;0.000560172;10711
0.00074481;0.000651708;0.000279304;0.000558607;10741
0.000742735;0.000649893;0.000278526;0.000557051;10771
0.000740672;0.000648088;0.000277752;0.000555504;10801
0.000738621;0.000646293;0.000276983;0.000553965;10831
0.00073658;0.000644508;0.000276218;0.000552435;10861
0.000734551;0.000642733;0.000275457;0.000550914;10891
0.000732534;0.000640967;0.0002747;0.0005494;10921
0.000730527;0.000639211;0.000273948;0.000547895;10951
0.000728531;0.000637465;0.000273199;0.000546398;10981
0.000726546;0.000635728;0.000272455;0.00054491;11011
0.000724572;0.000634001;0.000271715;0.000543429;11041
0.000722609;0.000632283;0.000270978;0.000632283;11071
0.000720656;0.000630574;0.000270246;0.000630574;11101
0.000718714;0.000628874;0.000269518;0.000628874;11131
0.000716782;0.000627184;0.000268793;0.000627184;11161
0.00071486;0.000625503;0.000268073;0.000625503;11191
0.000712949;0.00062383;0.000267356;0.00062383;11221
0.000711048;0.000622167;0.000266643;0.000622167;11251
0.000709157;0.000620512;0.000265934;0.000620512;11281
0.000707276;0.000618867;0.000353638;0.000618867;11311
0.000705405;0.000617229;0.000352703;0.000617229;11341
0.000703544;0.000615601;0.000351772;0.000615601;11371
0.000701693;0.000613981;0.000350846;0.000613981;11401
0.000699851;0.00061237;0.000349926;0.00061237;11431
0.000785272;0.000610767;0.00034901;0.000610767;11461
0.000783222;0.000609172;0.000348099;0.000609172;11491
0.000781182;0.000607586;0.000347192;0.000607586;11521
0.000779153;0.000606008;0.00034629;0.000606008;11551
0.000777135;0.000604438;0.000345393;0.000604438;11581
0.000775127;0.000602877;0.000344501;0.000602877;11611
0.000773129;0.000601323;0.000343613;0.000601323;11641
0.000771142;0.000599777;0.00034273;0.000599777;11671
0.000769165;0.000598239;0.000427314;0.000598239;11701
0.000767198;0.00059671;0.000426221;0.00059671;11731
0.000765241;0.000595187;0.000425134;0.000595187;11761
0.000763294;0.000593673;0.000424052;0.000593673;11791
0.000761357;0.000592166;0.000422976;0.000592166;11821
0.00075943;0.000590667;0.000421905;0.000590667;11851
0.000757512;0.000589176;0.00042084;0.000673344;11881
0.000755604;0.000587692;0.00041978;0.000671648;11911
0.000753706;0.000586216;0.000418725;0.000669961;11941
0.000751817;0.000584746;0.000417676;0.000668282;11971
0.000749937;0.000583285;0.000416632;0.000666611;12001
0.000748068;0.00058183;0.000415593;0.000664949;12031
0.000746207;0.000580383;0.000414559;0.000663295;12061
0.000744355;0.000578943;0.000413531;0.000661649;12091
0.000742513;0.00057751;0.000412507;0.000660012;12121
0.00074068;0.000576084;0.000411489;0.000658382;12151
0.000738856;0.000574665;0.000410475;0.000656761;12181
0.00073704;0.000573254;0.000409467;0.000655147;12211
0.000735234;0.000571849;0.000408463;0.000653541;12241
0.000733437;0.000570451;0.000407465;0.000651944;12271
0.000731648;0.000569059;0.000406471;0.000650354;12301
0.000729868;0.000567675;0.000405482;0.000648771;12331
0.000728096;0.000566297;0.000404498;0.000647197;12361
0.000726334;0.000564926;0.000403519;0.00064563;12391
0.000724579;0.000563562;0.000402544;0.000644071;12421
0.000722834;0.000562204;0.000401574;0.000642519;12451
0.000721096;0.000560853;0.000400609;0.000640974;12481
0.000719367;0.000559508;0.000399648;0.000639437;12511
0.000717646;0.000558169;0.000398692;0.000637908;12541
0.000715934;0.000556837;0.000397741;0.000636385;12571
0.000714229;0.000555511;0.000396794;0.00063487;12601
0.000712533;0.000554192;0.000395851;0.000633362;12631
0.000710844;0.000552879;0.000394914;0.000631862;12661
0.000709164;0.000551572;0.00039398;0.000630368;12691
0.000707492;0.000550271;0.000393051;0.000628881;12721
0.000705827;0.000548977;0.000392126;0.000627402;12751
0.00070417;0.000547688;0.000391206;0.000625929;12781
0.000702521;0.000546405;0.00039029;0.000624463;12811
0.00070088;0.000545129;0.000389378;0.000623004;12841
0.000699246;0.000543858;0.00038847;0.000621552;12871
0.00069762;0.000620107;0.000387567;0.000620107;12901
0.000696002;0.000618668;0.000386668;0.000618668;12931
0.000694391;0.000617236;0.000385773;0.000617236;12961
0.000692787;0.000615811;0.000384882;0.000615811;12991
0.000691191;0.000614392;0.000383995;0.000614392;13021
0.000689602;0.00061298;0.000383112;0.00061298;13051
0.000688021;0.000611574;0.000382234;0.000611574;13081
0.000686446;0.000610175;0.000381359;0.000610175;13111
0.000684879;0.000608782;0.000380489;0.000608782;13141
0.000683319;0.000607395;0.000379622;0.000607395;13171
0.000681767;0.000606015;0.000378759;0.000606015;13201
0.000680221;0.000604641;0.0003779;0.000604641;13231
0.000678682;0.000603273;0.000377045;0.000603273;13261
0.00067715;0.000601911;0.000376194;0.000601911;13291
0.000675625;0.000600556;0.000375347;0.000600556;13321
0.000674107;0.000599206;0.000374504;0.000599206;13351
0.000672595;0.000597863;0.000373664;0.000597863;13381
0.000671091;0.000596525;0.000372828;0.000596525;13411
0.000743992;0.000595194;0.000371996;0.000595194;13441
0.000742335;0.000593868;0.000371168;0.000593868;13471
0.000740686;0.000592549;0.000370343;0.000592549;13501
0.000739044;0.000591235;0.000369522;0.000665139;13531
0.000737409;0.000589927;0.000368704;0.000663668;13561
0.000735781;0.000588625;0.000367891;0.000662203;13591
0.00073416;0.000587328;0.00036708;0.000660744;13621
0.000732547;0.000586038;0.000366274;0.000659292;13651
0.000730941;0.000584753;0.00036547;0.000657847;13681
0.000729341;0.000583473;0.000364671;0.000656407;13711
0.000727749;0.000582199;0.000363875;0.000654974;13741
0.000726164;0.000580931;0.000363082;0.000653547;13771
0.000724585;0.000579668;0.000362293;0.000652127;13801
0.000723014;0.000578411;0.000361507;0.000650712;13831
0.000721449;0.000577159;0.000360724;0.000649304;13861
0.000719891;0.000575912;0.000359945;0.000647901;13891
0.000718339;0.000574671;0.00035917;0.000646505;13921
0.000716795;0.000573436;0.000358397;0.000645115;13951
0.000715256;0.000572205;0.000357628;0.000643731;13981
0.000713725;0.00057098;0.000356862;0.000642352;14011
0.0007122;0.00056976;0.0003561;0.00064098;14041
0.000710682;0.000568545;0.000355341;0.000639613;14071
0.00070917;0.000567336;0.000354585;0.000638253;14101
0.000707664;0.000566131;0.000353832;0.000636898;14131
0.000706165;0.000564932;0.000353082;0.000635548;14161
0.000704672;0.000563738;0.000352336;0.000634205;14191
0.000703185;0.000562548;0.000351593;0.000632867;14221
0.000701705;0.000561364;0.000350853;0.000631535;14251
0.000700231;0.000560185;0.000350116;0.000630208;14281
0.000698763;0.000559011;0.000349382;0.000628887;14311
0.000697301;0.000557841;0.000348651;0.000627571;14341
0.000695846;0.000556677;0.000347923;0.000626261;14371
0.000694396;0.000555517;0.000347198;0.000624957;14401
0.000692953;0.000554362;0.000346476;0.000623657;14431
0.000691515;0.000553212;0.000345758;0.000622364;14461
0.000690083;0.000552067;0.000345042;0.000621075;14491
0.000688658;0.000550926;0.000344329;0.000688658;14521
0.000687238;0.00054979;0.000343619;0.000687238;14551
0.000685824;0.000548659;0.000342912;0.000685824;14581
0.000684416;0.000547533;0.000342208;0.000684416;14611
0.000683013;0.000546411;0.000341507;0.000683013;14641
0.000681617;0.000545293;0.000340808;0.000681617;14671
0.000680226;0.000544181;0.000340113;0.000680226;14701
0.000678841;0.000543072;0.00033942;0.000678841;14731
0.000677461;0.000541969;0.00033873;0.000677461;14761
0.000676087;0.000540869;0.000338043;0.000676087;14791
0.000674718;0.000539775;0.000337359;0.000674718;14821
0.000673355;0.000538684;0.000336678;0.000673355;14851
0.000671998;0.000537598;0.000335999;0.000671998;14881
